,country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,key
4839,153,Costa Rica,0,0,1994-02-06,199402,153521,Social Christian Unity Party,PUSC,50,Miguel Angel Rodríguez,360,5,2020.0,0.498,0.492,,,47.7370265157235,,,1,180,2024-1,3174.0,0.0,0.0,0.0,0.0,0.0,0.567,0.189,1.166,0.0,0.0,0.126,0.284,4.222,0.032,0.063,2.52,0.0,3.718,1.071,1.04,1.134,3.119,1.796,0.0,0.0,0.032,3.749,3.938,0.126,0.914,9.294,0.347,0.095,0.977,0.0,3.434,2.615,5.419,8.475,13.737,0.158,5.577,0.0,0.378,0.0,1.323,0.0,3.088,2.647,1.26,0.0,2.71,0.0,7.404,0.252,0.221,0.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.221,3.781,0.0,0.0,0.441,0.945,0.095,0.0,0.0,0.0,0.0,0.0,3.434,0.378,0.0,0.0,0.0,3.088,0.0,2.647,0.0,0.536,0.0,0.725,0.0,0.0,0.0,7.404,0.0,-12.508,2.142,2.111,22.212,0.756,2024a,MKBGG6,153521_199402
4840,153,Costa Rica,0,0,1998-02-01,199802,153321,National Liberation Party,PLN,30,José M. Corrales,360,5,2020.0,0.498,0.492,,,44.5621726250056,,,1,180,2024-1,922.0,0.0,0.0,0.0,0.0,0.0,0.217,0.325,1.518,0.434,0.0,0.0,0.325,5.423,0.0,1.085,1.735,0.0,4.013,2.603,8.677,1.302,1.41,1.844,0.217,0.542,0.217,2.386,2.82,0.0,4.23,6.508,0.434,0.0,2.278,0.0,2.603,4.772,1.627,8.568,7.267,0.108,8.243,0.108,2.061,0.0,0.542,0.0,6.616,1.302,0.434,0.0,2.169,0.0,1.41,0.868,0.0,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,5.206,0.0,0.0,0.217,6.291,2.386,0.0,0.0,0.0,0.0,0.108,2.495,2.061,0.0,0.0,0.0,6.616,0.0,1.302,0.0,0.0,0.0,0.434,0.0,0.0,0.0,1.41,0.0,-0.868,2.495,3.579,15.835,0.542,2024a,2NE6S4,153321_199802
4841,153,Costa Rica,0,0,1998-02-01,199802,153521,Social Christian Unity Party,PUSC,50,Miguel Angel Rodríguez,360,5,2020.0,0.498,0.492,,,46.9619744537689,,,1,180,2024-1,3901.0,0.0,0.0,0.0,0.0,0.0,0.308,0.026,0.795,0.0,0.0,0.0,0.461,3.691,0.051,0.051,4.614,0.0,3.64,1.794,1.641,0.59,1.897,3.999,0.179,0.0,0.026,2.743,5.255,0.077,1.589,11.664,1.102,0.282,1.436,0.0,4.127,1.615,4.794,9.305,12.125,0.359,6.255,0.077,0.154,0.0,0.538,0.0,3.794,2.333,0.897,0.0,1.154,0.0,2.769,0.385,0.385,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.41,3.538,0.0,0.0,0.154,1.461,0.103,0.077,0.0,0.0,0.0,0.0,4.127,0.154,0.0,0.0,0.0,3.794,0.0,2.333,0.0,0.333,0.026,0.538,0.0,0.0,0.0,2.769,0.0,-13.945,5.281,2.025,21.43,0.333,2024a,P1Q123,153521_199802
4842,153,Costa Rica,0,0,2002-02-03,200202,153321,National Liberation Party,PLN,30,Rolando Araya Monge,360,5,2020.0,0.498,0.492,,,31.050858093467,,,1,180,2024-1,1806.0,0.277,0.111,0.0,0.443,0.0,0.498,0.221,2.381,0.332,0.0,0.0,0.609,5.094,0.111,0.277,6.423,0.221,2.436,5.316,1.495,0.0,1.938,2.658,0.277,0.0,0.388,1.495,2.935,0.055,1.107,14.673,0.166,0.166,1.329,0.0,5.316,2.99,3.156,7.641,8.915,0.055,5.869,0.0,0.277,0.0,1.883,0.0,2.602,3.267,0.664,0.0,0.166,0.0,2.824,0.498,0.0,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.388,0.166,0.443,4.762,0.0,0.0,0.332,1.218,0.277,0.0,0.0,0.0,0.0,0.0,5.316,0.221,0.055,0.0,0.0,2.602,0.0,3.267,0.0,0.388,0.055,0.221,0.0,0.0,0.0,2.824,0.0,-12.182,3.101,1.329,16.556,0.72,2024a,S3IHFQ,153321_200202
4843,153,Costa Rica,0,0,2002-02-03,200202,153331,Citizen’s Action Party,PAC,30,Ottón Solís Fallas,360,5,2020.0,0.498,0.492,,,26.1909539855345,,,1,180,2024-1,1325.0,0.0,1.283,0.0,0.0,0.0,0.075,0.453,0.981,0.0,0.075,0.0,0.604,8.377,0.226,0.075,1.962,0.0,3.849,9.509,3.019,1.208,2.038,1.962,1.208,0.151,0.377,0.453,5.585,0.0,1.208,8.0,0.0,0.302,1.736,0.0,6.642,2.415,3.623,12.302,4.0,0.0,1.962,0.0,0.83,0.075,0.755,0.0,1.736,3.094,0.604,0.0,0.755,0.0,3.321,0.377,1.132,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604,8.377,0.0,0.0,0.0,2.943,0.075,0.0,0.0,0.0,0.0,0.0,6.642,0.83,0.0,0.0,0.075,1.736,0.0,3.094,0.0,0.528,0.075,0.0,0.0,0.0,0.0,3.321,0.0,-4.755,3.17,2.943,16.302,0.528,2024a,5654CO,153331_200202
4844,153,Costa Rica,0,0,2002-02-03,200202,153420,Libertarian Movement Party,PML,40,Otto Guevara Guth,360,5,2020.0,0.498,0.492,,,1.68742585033124,,,1,180,2024-1,347.0,0.865,0.0,0.0,0.0,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.0,4.323,0.288,0.0,0.0,0.0,6.052,16.138,11.527,4.899,0.0,14.697,0.0,0.0,0.0,6.052,14.121,0.865,0.576,0.288,0.865,0.0,5.476,0.0,0.0,0.0,0.0,3.458,0.0,2.594,0.0,0.576,0.0,0.0,0.288,0.0,5.476,0.0,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.323,0.0,0.0,0.0,11.239,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476,0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.138,15.562,10.375,3.458,0.288,2024a,VK2UNB,153420_200202
4845,153,Costa Rica,0,0,2002-02-03,200202,153521,Social Christian Unity Party,PUSC,50,Abel Pacheco,360,5,2020.0,0.498,0.492,,,38.5841049256624,,,1,180,2024-1,955.0,0.209,0.524,0.0,0.0,0.0,0.0,0.105,1.361,0.419,0.105,0.0,0.733,2.932,0.0,0.0,3.56,0.0,2.513,2.618,1.047,0.105,2.094,2.932,0.942,0.0,0.209,3.455,4.188,0.0,2.932,15.183,0.105,0.0,1.466,0.0,6.178,2.199,3.455,8.272,8.377,0.0,4.712,0.0,0.524,0.105,0.733,0.0,3.874,1.361,0.838,0.0,0.942,0.0,7.33,0.838,0.105,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733,2.513,0.0,0.0,0.419,0.105,0.838,0.105,0.0,0.0,0.0,0.0,6.178,0.524,0.0,0.0,0.105,3.874,0.0,1.361,0.0,0.628,0.209,0.0,0.0,0.0,0.0,7.33,0.0,-7.225,3.979,1.571,16.649,0.105,2024a,18HVSA,153521_200202
4846,153,Costa Rica,0,0,2006-02-05,200602,153321,National Liberation Party,PLN,30,Óscar Arias Sánchez,360,5,2020.0,0.498,0.492,,,40.9208296592594,,,1,180,2024-1,2065.0,0.145,0.242,0.0,0.0,0.0,0.581,0.726,1.889,0.048,0.0,0.0,0.872,4.988,0.194,0.0,2.954,0.048,5.327,2.615,3.632,0.775,2.131,0.969,0.533,0.0,0.0,2.47,1.889,0.291,3.874,8.136,0.097,0.048,0.145,0.0,8.281,4.068,3.729,9.927,8.475,0.0,7.022,0.0,0.533,0.339,0.145,0.0,4.794,1.792,1.937,0.0,0.92,0.0,0.969,0.436,0.0,1.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.823,4.988,0.0,0.0,0.0,3.099,0.533,0.0,0.0,0.0,0.0,0.097,8.184,0.533,0.0,0.0,0.339,4.794,0.145,1.792,0.0,0.048,0.63,1.259,0.0,0.0,0.0,0.969,0.0,-8.765,1.598,0.92,18.402,1.308,2024a,MV2VDL,153321_200602
4847,153,Costa Rica,0,0,2006-02-05,200602,153331,Citizen’s Action Party,PAC,30,Ottón Solís Fallas,360,5,2020.0,0.498,0.492,,,39.8020433598195,,,1,180,2024-1,1710.0,0.0,0.234,0.0,0.117,0.058,0.117,0.819,1.988,0.058,0.351,0.0,1.053,4.211,0.234,0.0,3.392,0.0,2.573,5.322,1.053,0.0,1.637,2.69,0.643,0.0,1.17,0.585,3.743,0.702,1.404,10.702,0.117,0.936,1.053,0.0,14.327,5.614,4.737,5.38,5.38,0.0,3.743,0.058,0.351,0.0,0.643,0.0,2.69,3.45,1.579,0.0,0.175,0.0,3.567,0.058,0.526,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.058,0.117,0.936,4.211,0.0,0.0,0.0,1.053,0.0,0.0,0.0,0.0,0.0,0.058,14.269,0.292,0.058,0.0,0.0,2.69,0.0,3.45,0.0,1.52,0.0,0.058,0.0,0.0,0.0,3.567,0.0,-9.298,3.45,1.053,10.76,0.936,2024a,K6BXWP,153331_200602
4848,153,Costa Rica,0,0,2006-02-05,200602,153420,Libertarian Movement Party,PML,40,Otto Guevara Guth,360,5,2020.0,0.498,0.492,,,8.47972157498313,,,1,180,2024-1,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.983,3.44,0.0,0.0,2.948,0.0,2.948,9.828,4.914,2.457,2.703,4.668,0.491,0.0,0.0,3.194,4.668,0.737,1.966,7.125,0.491,0.0,2.703,0.0,4.177,0.491,0.246,7.125,6.88,0.0,4.668,0.0,0.0,0.0,0.0,0.0,15.725,1.229,0.0,0.0,1.474,0.0,1.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.737,3.44,0.0,0.0,0.0,4.177,0.0,0.737,0.0,0.0,0.0,0.0,4.177,0.0,0.0,0.0,0.0,15.725,0.0,1.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.474,0.0,11.548,5.651,5.16,14.005,0.0,2024a,B3XFO1,153420_200602
4849,153,Costa Rica,0,0,2006-02-05,200602,153521,Social Christian Unity Party,PUSC,50,Ricardo JaimeToledo Carranza,360,5,2020.0,0.498,0.492,,,3.55020221774491,,,1,180,2024-1,988.0,0.0,0.101,0.0,0.202,0.0,0.0,0.304,0.0,0.0,0.0,0.0,2.126,10.628,0.0,3.239,4.251,0.304,3.036,1.923,3.947,0.101,1.518,1.518,0.405,0.0,0.304,1.721,2.126,0.0,4.049,14.17,0.101,0.304,0.709,0.0,5.263,2.126,0.607,8.603,4.96,0.101,5.769,0.0,0.405,0.0,1.619,0.0,1.721,1.923,1.619,0.0,5.364,0.0,1.619,0.81,0.202,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.405,1.721,10.425,0.0,0.0,0.202,2.53,1.417,0.0,0.0,0.0,0.0,0.0,5.263,0.405,0.0,0.0,0.0,1.721,0.0,1.923,0.0,0.607,0.506,0.506,0.0,0.0,0.0,1.619,0.0,-13.968,2.024,0.81,13.563,0.304,2024a,K2U7NN,153521_200602
4850,153,Costa Rica,0,0,2010-02-07,201002,153321,National Liberation Party,PLN,30,Laura Miranda Chinchilla,360,5,2020.0,0.498,0.492,,,46.9052750096399,,,1,180,2024-1,849.0,0.118,0.236,0.0,0.353,0.118,0.118,0.824,2.238,0.118,0.0,0.0,0.824,1.649,0.0,0.0,1.296,0.0,0.471,1.178,2.827,0.353,2.356,4.476,0.236,0.0,0.0,2.473,1.413,1.06,2.12,16.49,0.118,0.0,2.12,0.0,9.069,5.3,3.769,3.298,11.543,0.0,2.591,0.0,0.707,0.0,0.0,0.0,10.954,1.767,0.353,0.0,0.942,0.0,3.651,0.353,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.824,1.649,0.118,0.0,0.0,2.827,0.0,0.0,0.0,0.0,0.0,0.118,8.952,0.707,0.0,0.0,0.0,10.954,0.0,1.767,0.0,0.0,0.0,0.353,0.0,0.0,0.0,3.651,0.0,-0.589,4.829,2.473,14.841,0.942,2024a,YG2PYL,153321_201002
4851,153,Costa Rica,0,0,2010-02-07,201002,153331,Citizen’s Action Party,PAC,30,Ottón Solís Fallas,360,5,2020.0,0.498,0.492,,,25.0546084852823,,,1,180,2024-1,2285.0,0.044,0.088,0.0,0.219,0.0,0.219,0.175,0.394,0.044,0.044,0.0,1.488,2.757,0.131,0.0,3.501,0.044,3.72,5.033,1.444,0.131,3.107,2.495,0.525,0.0,0.394,0.219,2.451,0.131,1.182,10.547,0.088,0.263,1.4,0.0,9.278,3.895,3.632,11.51,8.49,0.263,5.777,0.0,0.875,0.0,0.438,0.0,4.376,2.757,1.663,0.0,1.05,0.044,2.188,0.438,0.088,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.0,1.488,2.626,0.0,0.0,0.131,0.919,0.525,0.0,0.0,0.0,0.0,0.0,9.278,0.875,0.0,0.0,0.0,4.376,0.044,2.757,0.0,0.613,0.044,1.007,0.0,0.0,0.0,2.188,0.0,-6.214,3.107,1.532,20.0,0.394,2024a,MQHM5N,153331_201002
4852,153,Costa Rica,0,0,2010-02-07,201002,153420,Libertarian Movement Party,PML,40,Otto Guevara Guth,360,5,2020.0,0.498,0.492,,,20.9167110074487,,,1,180,2024-1,923.0,0.217,0.433,0.0,0.0,0.108,0.0,0.217,0.65,0.108,0.0,0.0,0.542,0.65,0.0,0.108,5.2,0.0,7.151,4.659,1.842,1.083,3.359,2.817,0.0,0.0,0.0,2.384,1.95,0.217,0.867,17.01,0.325,0.0,2.167,0.0,4.659,2.059,3.792,4.334,9.751,0.0,6.501,0.433,0.325,0.108,0.867,0.433,8.017,0.867,0.867,0.0,1.408,0.0,1.083,0.108,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.433,0.65,0.0,0.0,0.0,1.733,0.0,0.108,0.0,0.0,0.0,0.0,4.659,0.0,0.325,0.0,0.108,8.017,0.0,0.867,0.0,0.0,0.325,0.542,0.0,0.0,0.0,1.083,0.0,-0.758,3.142,3.25,14.085,0.217,2024a,664IL6,153420_201002
4853,153,Costa Rica,0,0,2010-02-07,201002,153521,Social Christian Unity Party,PUSC,50,Luis Fishman Zonzinski,360,5,2020.0,0.498,0.492,,,3.87760793121868,,,1,180,2024-1,802.0,0.125,0.0,0.0,0.0,0.0,0.249,0.499,0.748,0.0,0.0,0.0,1.122,1.372,0.125,0.125,4.613,0.0,2.618,0.249,0.374,0.748,2.369,3.491,0.873,0.0,0.0,1.122,1.746,0.0,0.623,14.963,0.0,0.0,0.0,0.0,5.86,1.496,4.863,10.349,14.963,0.249,6.484,0.0,0.623,0.0,3.117,0.0,4.239,1.746,1.87,0.0,1.122,0.0,2.868,0.623,0.499,0.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122,1.372,0.0,0.0,0.0,0.249,0.125,0.0,0.0,0.0,0.0,0.0,5.86,0.623,0.0,0.0,0.0,4.239,0.125,1.746,0.0,0.374,0.0,1.496,0.0,0.0,0.0,2.868,0.0,-13.965,4.364,0.748,25.312,0.748,2024a,OMY76B,153521_201002
4854,153,Costa Rica,0,0,2014-02-02,201402,153321,National Liberation Party,PLN,30,Johnny Araya Monge,360,5,2020.0,0.498,0.492,,,29.7077264978555,,,1,180,2024-1,951.0,0.105,0.526,0.21,0.0,0.0,0.105,0.421,0.946,0.526,0.0,0.105,0.421,6.625,0.0,0.0,5.258,0.0,1.682,1.682,1.052,0.0,1.157,1.367,0.421,0.0,0.526,2.629,1.472,0.21,4.206,10.62,0.0,0.105,0.946,0.0,7.781,4.101,4.942,8.728,7.571,0.0,8.202,0.0,0.841,0.0,0.105,0.0,5.258,0.736,0.946,0.0,1.052,0.0,5.783,0.21,0.0,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,6.625,0.0,0.0,0.0,0.315,0.315,0.421,0.0,0.0,0.0,0.0,7.781,0.841,0.0,0.0,0.0,5.258,0.0,0.736,0.0,0.105,0.0,0.841,0.0,0.0,0.0,5.783,0.0,-14.196,1.788,0.946,16.299,0.736,2024a,PHDMZC,153321_201402
4855,153,Costa Rica,0,0,2014-02-02,201402,153322,Broad Front,FA,30,José María Villalta Florez-Estrada,360,5,2020.0,0.498,0.492,,,17.2456253356893,,,1,180,2024-1,1468.0,1.158,0.409,0.136,1.567,0.0,0.204,0.136,0.204,0.477,0.068,0.0,1.226,4.087,0.272,0.817,3.678,0.0,1.839,5.654,0.409,0.0,1.362,4.087,0.409,0.136,0.886,0.136,1.703,0.0,0.613,5.654,1.294,1.362,1.09,0.0,10.082,4.223,4.087,9.537,7.766,0.0,7.016,0.0,0.136,0.0,0.068,0.136,2.112,1.158,2.452,0.0,3.61,0.0,4.973,0.272,0.136,1.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,1.499,0.0,1.226,3.27,0.0,0.0,0.817,0.341,0.068,0.0,0.0,0.0,0.0,0.068,10.014,0.136,0.0,0.0,0.0,2.112,1.158,1.158,0.0,0.954,0.0,1.499,0.0,0.0,0.0,4.973,0.0,-24.659,5.79,1.09,17.302,0.477,2024a,PZAI7U,153322_201402
4856,153,Costa Rica,0,0,2014-02-02,201402,153331,Citizen’s Action Party,PAC,30,Luis Guillermo Solís,360,5,2020.0,0.498,0.492,,,30.6433753415274,,,1,180,2024-1,629.0,0.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,3.18,0.159,0.159,1.431,0.0,1.113,6.041,1.431,0.0,2.067,1.908,0.477,0.0,2.226,0.159,1.431,0.159,1.272,10.334,0.477,0.0,1.59,0.0,6.041,3.816,6.041,10.493,9.698,0.159,7.949,0.159,0.318,0.0,0.477,0.159,5.246,1.59,1.908,0.0,1.272,0.0,7.154,0.159,0.318,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,3.18,0.0,0.0,0.0,1.431,0.0,0.0,0.0,0.0,0.0,0.0,6.041,0.318,0.0,0.0,0.0,5.246,0.318,1.59,0.0,0.954,0.0,0.954,0.0,0.0,0.0,7.154,0.0,-13.196,2.862,1.59,20.191,0.0,2024a,7WOJDO,153331_201402
